date,open,high,low,close,volume,dividends,stock splits,rsi_14,sma_50,sma_200,bb_middle,bb_upper,bb_lower,macd,macd_signal,macd_hist,atr_14,momentum_14,roc_10,target
2018-04-16 00:00:00+05:30,336.2902312457606,339.0600753656935,331.5913680568852,336.9332275390625,37600,0.0,0.0,30.381299239040743,352.5008215332031,352.5149159240723,352.1006774902344,377.0935103718299,327.10784460863886,-5.5457749356827435,-3.5210183527509473,-2.024756582931796,13.63024055769614,-0.08563759154077388,-7.445657176418175,0
2018-04-17 00:00:00+05:30,336.3397067267539,338.7138633246643,332.3827690005568,333.12469482421875,39504,0.0,0.0,29.300121532472872,351.6718432617188,352.87722305297854,351.1238082885742,377.5125432506861,324.73507332646227,-5.919637031011746,-4.000742088403108,-1.9188949426086381,12.527950391093267,-0.09390550655214636,-5.632617112126381,0
2018-04-18 00:00:00+05:30,335.49883946729307,339.20846845341754,328.9204367697065,330.30535888671875,39971,0.0,0.0,29.527787591820726,350.38188110351564,353.1964984130859,349.52866821289064,376.93358850801735,322.1237479177639,-6.369992969306395,-4.474592264583766,-1.8954007047226291,12.65866891133665,-0.09303275405348965,-3.5249942240388354,0
2018-04-19 00:00:00+05:30,332.3827715349607,332.3827715349607,327.6344583029341,328.326904296875,28533,0.0,0.0,29.705349185961154,349.34318481445314,353.4757098388672,347.8939575195312,376.2947865440002,319.49312849506225,-6.8080688658005215,-4.941287584827117,-1.8667812809734041,11.517514619997176,-0.09230137108810466,-7.199774214572752,1
2018-04-20 00:00:00+05:30,329.36561875280216,340.7418148086293,327.93121673971257,335.301025390625,150395,0.0,0.0,33.466143292886315,348.4687023925781,353.6559979248047,346.5189239501953,374.54113535680574,318.49671254358486,-6.517365747417841,-5.256503217345262,-1.260862530072579,11.913208827420805,-0.07894017221840999,-4.4134199815876185,1
2018-04-23 00:00:00+05:30,335.44941190116555,350.1395496908782,335.44941190116555,344.1546630859375,131097,0.0,0.0,44.775252812671546,348.02354736328124,353.879317779541,345.68302154541016,372.88787576588385,318.47816732493646,-5.509061827151072,-5.307014939306424,-0.20204688784464775,11.849615445311404,-0.02508053684776912,1.8442625171542604,1
2018-04-24 00:00:00+05:30,346.72663819857127,351.17819275461574,345.3911657939507,349.3975830078125,101576,0.0,0.0,54.426433819286835,347.5823486328125,354.1189598083496,344.7284103393555,369.82157271105274,319.63524796765824,-4.238060165628326,-5.093223984570805,0.8551638189424793,11.22427468117101,0.02051428872960237,3.9129100200055555,0
2018-04-25 00:00:00+05:30,336.3396798944148,336.3396798944148,320.01731307600943,325.3097229003906,410467,0.0,0.0,34.51611565655979,346.7484240722656,354.25423751831056,342.61144866943357,366.68598533827594,318.5369120005912,-5.115502859151263,-5.097679759486898,-0.01782309966436557,12.068656488402606,-0.08052567912454323,-4.1533162249867805,1
2018-04-26 00:00:00+05:30,318.0883107515055,344.7481900334368,317.0496267021994,332.481689453125,350156,0.0,0.0,40.48353413144765,346.21918334960935,354.34129028320314,341.02620086669924,363.22095340624986,318.8314483271486,-5.172538944067526,-5.112651596403024,-0.059887347664501434,13.488914877176606,-0.052171475570540915,0.9309288360596302,1
2018-04-27 00:00:00+05:30,335.39988796990565,339.06006707152926,330.35481703122986,332.7289733886719,50521,0.0,0.0,46.891631491178885,345.4683538818359,354.28935531616213,339.57697143554685,359.77991647975585,319.37402639133785,-5.13855266879807,-5.117831810882034,-0.02072085791603584,12.361893308665158,-0.015368944619022606,-1.1171642553148287,0
2018-04-30 00:00:00+05:30,331.5913845267143,337.03217375249307,328.42582235610047,332.481689453125,29880,0.0,0.0,47.71083925363005,344.93317810058596,354.13503494262693,337.9991424560547,354.8010988282504,321.197186083859,-5.0730925942140175,-5.108883967548431,0.035791373334413734,12.13931596009451,-0.011179768846039995,-1.3211929611250395,0
2018-05-02 00:00:00+05:30,335.993467250878,341.28587747562665,329.4150643460396,332.0365295410156,296723,0.0,0.0,45.35824120062122,344.6146447753906,354.09719680786134,336.95055389404297,352.36919889477775,321.5319088933082,-4.999504521996357,-5.087008078438016,0.08750355644165886,12.55620717601415,-0.02171383120893655,-0.32665404279839105,0
