date,open,high,low,close,volume,dividends,stock splits,rsi_14,sma_50,sma_200,bb_middle,bb_upper,bb_lower,macd,macd_signal,macd_hist,atr_14,momentum_14,roc_10,target
2021-07-22 00:00:00+05:30,34.599998474121094,37.70000076293945,34.599998474121094,35.400001525878906,5704,0.0,0.0,22.077942666601544,35.165000114440915,28.504500036239623,39.280000305175776,43.83647618226998,34.72352442808157,0.14080829465379452,0.8922549692943407,-0.7514466746405462,2.785714830671037,-0.15412179649733282,-9.693875416076903,0
2021-07-23 00:00:00+05:30,36.150001525878906,36.150001525878906,34.650001525878906,35.04999923706055,5427,0.0,0.0,24.878060036219168,35.27500011444092,28.56550003051758,38.977500343322745,43.81958308682631,34.13541759981918,-0.06607219475996118,0.7005895364834803,-0.7666617312434415,2.6357146671840113,-0.12810948826216728,-11.712849966037664,0
2021-07-26 00:00:00+05:30,34.5,35.75,34.0,34.400001525878906,6391,0.0,0.0,25.88833981379645,35.3610001373291,28.62550004005432,38.540000343322745,43.37589659087567,33.70410409576982,-0.27925675807286154,0.504620277572212,-0.7838770356450735,2.507143293108258,-0.12132822004770949,-10.533157754743637,0
2021-07-27 00:00:00+05:30,34.0,35.0,32.70000076293945,33.099998474121094,19383,0.0,0.0,24.170629308932817,35.43200012207031,28.684500036239623,38.0575002670288,43.04794136579962,33.06705916825798,-0.5468032347907368,0.2943355750996222,-0.8411388098903589,2.5000002724783745,-0.14137486046173575,-13.914179928898808,1
2021-07-28 00:00:00+05:30,33.099998474121094,34.29999923706055,31.799999237060547,33.650001525878906,3095,0.0,0.0,23.445001053147664,35.485000152587894,28.74400004386902,37.59000034332275,42.37864929422064,32.80135139242486,-0.7063131570387,0.09420582867195779,-0.8005189857106578,2.542857306344167,-0.1415816104347538,-10.026737558834565,1
2021-07-29 00:00:00+05:30,34.79999923706055,35.29999923706055,32.650001525878906,35.29999923706055,10630,0.0,0.0,31.03448616054871,35.555000152587894,28.80900004386902,37.31000022888183,41.9358543494425,32.684146108321166,-0.691612416517188,-0.06295782036587137,-0.6286545961513166,2.596428734915596,-0.11083127056225084,-8.785533485402075,1
2021-07-30 00:00:00+05:30,36.0,36.70000076293945,35.400001525878906,36.400001525878906,8601,0.0,0.0,41.04804482749086,35.66300018310547,28.878000049591066,37.03750038146972,41.15100549136175,32.92399527157769,-0.5844636490060822,-0.16725898609391354,-0.4172046629121686,2.4178573063441675,-0.05331597389814535,-3.1914813748412763,1
2021-08-02 00:00:00+05:30,36.5,38.20000076293945,36.5,38.20000076293945,11140,0.0,0.0,49.056604316795315,35.820000190734866,28.956750049591065,36.93750038146972,40.817934129536205,33.05706663340323,-0.35026494729874713,-0.2038601783348803,-0.14640476896386684,2.3821430206298824,-0.0065019504561614205,3.663507041299985,1
2021-08-03 00:00:00+05:30,40.0,40.09999847412109,37.09999847412109,39.650001525878906,11317,0.0,0.0,58.241752713882796,36.00700023651123,29.04625005722046,36.962500381469724,40.90883485636485,33.0161659065746,-0.04711473612776018,-0.1725110898934563,0.1253963537656961,2.3785716465541293,0.060160425353007474,7.3071737677676385,1
2021-08-04 00:00:00+05:30,40.79999923706055,41.59999847412109,37.900001525878906,39.95000076293945,6842,0.0,0.0,54.94070788667734,36.20800025939941,29.13800005912781,37.03250045776367,41.143625177503075,32.92137573802426,0.2148645962204654,-0.09503595267067197,0.3099005488911374,2.4821428571428568,0.032299740965303636,10.206898656384688,0
