date,open,high,low,close,volume,dividends,stock splits,capital gains,rsi_14,sma_50,sma_200,bb_middle,bb_upper,bb_lower,macd,macd_signal,macd_hist,atr_14,momentum_14,roc_10,target
2025-01-03 00:00:00+05:30,332.0,332.0,321.0,321.0,800,0.0,0.0,0.0,53.62723313119973,321.24399841308593,231.23381607055663,311.36499786376953,330.05003331304704,292.679962414492,-3.0303431247571666,-4.18127760985681,1.1509344850996435,10.0,0.020667726550079424,4.90196078431373,0
2025-01-06 00:00:00+05:30,335.8999938964844,337.04998779296875,312.20001220703125,312.6000061035156,5600,0.0,0.0,0.0,49.03061505706633,320.87599853515627,232.36023628234864,311.2549987792969,329.8806980870329,292.6292994715609,-2.6421475565533115,-3.8734515991961107,1.2313040426427992,11.774998256138392,-0.0060413160460552895,2.8289493761564533,0
2025-01-07 00:00:00+05:30,312.0,312.0,312.0,312.0,2000,0.0,0.0,0.0,48.73225120739454,320.22599853515624,233.47491489410402,311.11499938964846,329.670465532598,292.55953324669895,-2.355759520701895,-3.5699131834972677,1.2141536627953728,11.817855834960938,-0.007949125596184436,2.6315789473684292,0
2025-01-08 00:00:00+05:30,312.0,312.0,312.0,312.0,0,0.0,0.0,0.0,53.3296346425073,319.90599853515624,234.61157234191896,311.31499938964845,329.8152428750903,292.8147559042066,-2.1045351675909387,-3.2768375803160024,1.1723024127250636,10.696426391601562,0.019607843137254832,2.2950819672131084,0
2025-01-09 00:00:00+05:30,312.0,312.0,312.0,312.0,400,0.0,0.0,0.0,53.3296346425073,319.58599853515625,235.72000694274902,310.81499938964845,328.62706083032737,293.00293794896953,-1.8837236639559478,-2.9982147970439916,1.1144911330880438,10.696426391601562,0.019607843137254832,-2.1943573667711602,0
2025-01-10 00:00:00+05:30,320.0,320.0,302.0,305.6499938964844,1600,0.0,0.0,0.0,50.87347496895736,319.1389984130859,236.78520259857177,309.6224990844727,325.22369455161993,294.02130361732543,-2.195809455246547,-2.8377337286845026,0.6419242734379558,11.839283534458705,0.005427611501593432,-4.184954891384207,0
2025-01-13 00:00:00+05:30,303.6000061035156,303.6000061035156,303.6000061035156,303.6000061035156,400,0.0,0.0,0.0,49.79274921089108,318.91099853515624,237.82865936279296,309.07749938964844,324.7227582187949,293.43224056050195,-2.578829435266641,-2.7859528700009304,0.20712343473428918,11.985711233956474,-0.0013157693963301575,0.18149425266522634,0
2025-01-14 00:00:00+05:30,289.04998779296875,303.1000061035156,289.0,303.1000061035156,1200,0.0,0.0,0.0,49.010419531001894,318.6729986572266,238.85388126373292,308.5074996948242,324.1516074355861,292.86339195406237,-2.8894139844531423,-2.806645092891373,-0.08276889156176948,12.599997384207589,-0.006229488185194643,5.261327749342759,1
2025-01-15 00:00:00+05:30,313.70001220703125,313.70001220703125,313.70001220703125,313.70001220703125,400,0.0,0.0,0.0,47.1382347784476,318.4469989013672,239.90787651062013,308.4675003051758,324.0510688143468,292.8839317960048,-2.2542371302936886,-2.696163500371836,0.4419263700781473,12.267854963030134,-0.016614381796140276,3.771096551240971,0
2025-01-16 00:00:00+05:30,313.70001220703125,313.70001220703125,313.70001220703125,313.70001220703125,400,0.0,0.0,0.0,47.1382347784476,318.0209991455078,240.93614650726317,308.85250091552734,324.5593700073927,293.145631823662,-1.7309021348093552,-2.50311122725934,0.7722090924499847,12.267854963030134,-0.016614381796140276,-1.1657157405805862,0
2025-01-17 00:00:00+05:30,313.70001220703125,313.70001220703125,313.70001220703125,313.70001220703125,0,0.0,0.0,0.0,56.947181671448355,317.5949993896484,241.85652034759522,309.2375015258789,325.0272339927067,293.44776905905104,-1.3011564587482667,-2.2627202735571252,0.9615638148088586,10.34285409109933,0.03514279770022011,-2.2741394993672115,0
2025-01-20 00:00:00+05:30,299.0,303.0,298.04998779296875,300.75,5200,0.0,0.0,0.0,58.590595834207214,316.9099993896484,242.64271099090575,309.0750015258789,325.1558988492623,292.9941042024955,-1.9826825414978089,-2.206712727145262,0.22403018564745292,9.314285278320312,0.044452117556313064,-3.7907888266616285,0
2025-01-21 00:00:00+05:30,300.75,300.75,300.75,300.75,0,0.0,0.0,0.0,48.71156511733154,316.4049993896484,243.5722636413574,308.9125015258789,325.272590084788,292.55241296696977,-2.494047050301617,-2.264179591776533,-0.22986745852508417,8.28928702218192,-0.005127316756725286,-3.605769230769229,0
2025-01-22 00:00:00+05:30,300.75,300.75,300.75,300.75,0,0.0,0.0,0.0,31.520547026518784,315.8999993896484,244.4928249359131,308.7000015258789,325.38131790604933,292.0186851457085,-2.8662665708708914,-2.3845969875954047,-0.4816695832754867,7.210715157645089,-0.05245744869772917,-3.605769230769229,0
2025-01-23 00:00:00+05:30,300.75,300.75,300.75,300.75,0,0.0,0.0,0.0,25.572986687124597,315.15899963378905,245.41213745117187,307.7875015258789,324.0887732394436,291.4862298123142,-3.1252275448682667,-2.5327230990499774,-0.5925044458182893,6.167857578822544,-0.06308411214953269,-3.605769230769229,1
2025-01-24 00:00:00+05:30,302.0,302.0,301.0,301.0,800,0.0,0.0,0.0,32.58258299539487,314.5729998779297,246.37141269683838,306.8875015258789,322.55761715007253,291.2173859016853,-3.2725590482010602,-2.6806902888801942,-0.591868759320866,4.482145036969866,-0.03710814420033748,-1.521345980480926,0
2025-01-27 00:00:00+05:30,295.0,295.0,295.0,295.0,400,0.0,0.0,0.0,28.036182638578936,313.9529998779297,247.2969415283203,306.4850021362305,322.96286960915967,290.0071346633013,-3.8293280716304707,-2.9104178454302496,-0.9189102262002211,4.86785888671875,-0.054487179487179516,-2.832676525238065,0
2025-01-28 00:00:00+05:30,286.0,298.0,286.0,286.0,2000,0.0,0.0,0.0,22.74633821145285,312.9370001220703,248.1724751663208,306.3875015258789,323.3432947394322,289.4317083123256,-4.9398527700822115,-3.316304830360642,-1.6235479397215693,5.725001743861607,-0.08333333333333337,-5.641704308536233,1
2025-01-29 00:00:00+05:30,280.0,300.29998779296875,277.5,300.29998779296875,2000,0.0,0.0,0.0,40.56450628465222,312.30299987792966,249.1314972305298,306.2875015258789,323.36793010154685,289.20707295021094,-4.612887592847926,-3.575621382858099,-1.037266209989827,7.353572300502232,-0.03750003912510014,-4.271604683655205,0
2025-01-30 00:00:00+05:30,315.0,315.0,295.0,295.0,800,0.0,0.0,0.0,41.26333298117524,311.6929998779297,250.05477825164795,305.16750183105466,322.11697571975145,288.2180279423579,-4.726940823880113,-3.805885271062502,-0.9210555528176112,7.496429443359375,-0.034843756287105454,-5.961112999476037,0
2025-01-31 00:00:00+05:30,289.5,289.5,282.0,282.0,1200,0.0,0.0,0.0,34.979132171684526,310.8929998779297,250.93229076385498,303.2175018310547,321.4245987820237,285.0104048800857,-5.799467533960865,-4.204601723642175,-1.59486581031869,8.278573172433036,-0.07114626373278421,-10.105199545261833,1
2025-02-01 00:00:00+05:30,296.0,296.1000061035156,296.0,296.1000061035156,4000,0.0,0.0,0.0,45.90643274853801,310.315,251.90852615356445,302.3925018310547,320.3024059483049,284.48259771380447,-5.448888628655766,-4.453459104644893,-0.9954295240108726,8.24285888671875,-0.02309468775665202,-1.5461326339100134,0
2025-02-03 00:00:00+05:30,296.1000061035156,296.1000061035156,296.1000061035156,296.1000061035156,0,0.0,0.0,0.0,38.25099630325756,309.6770001220703,252.87951656341554,301.59750213623045,319.1191167709885,284.0758875014724,-5.112122949244053,-4.5851918735647255,-0.526931075679328,7.485715593610491,-0.056104575768713194,-1.5461326339100134,0
2025-02-04 00:00:00+05:30,296.1000061035156,296.1000061035156,296.1000061035156,296.1000061035156,0,0.0,0.0,0.0,38.25099630325756,308.8990002441406,253.8360209274292,300.80250244140626,317.77091372901685,283.83409115379567,-4.790017383331815,-4.6261569755181435,-0.1638604078136714,7.485715593610491,-0.056104575768713194,-1.5461326339100134,0
2025-02-05 00:00:00+05:30,299.0,299.0,296.1000061035156,296.1000061035156,800,0.0,0.0,0.0,38.25099630325756,308.1210003662109,254.76055603027345,300.007502746582,316.24094576212,283.774059731044,-4.4830683800292945,-4.597539256420374,0.11447087639107956,7.692858014787946,-0.056104575768713194,-1.5461326339100134,0
2025-02-06 00:00:00+05:30,295.0,295.0,282.0,282.0,800,0.0,0.0,0.0,37.67258184771625,307.0610003662109,255.5818726348877,298.8250030517578,316.691222460906,280.9587836426096,-5.3162789825082655,-4.741287201637952,-0.5749917808703131,7.582142421177456,-0.06234413965087282,-6.312292358803983,0
2025-02-07 00:00:00+05:30,282.0,282.0,282.0,282.0,1200,0.0,0.0,0.0,37.67258184771625,306.0010003662109,256.28904907226564,297.74500274658203,316.95662527730366,278.5333802158604,-5.908494936216812,-4.974728748553725,-0.9337661876630872,7.582142421177456,-0.06234413965087282,-4.406779661016946,0
2025-02-10 00:00:00+05:30,282.0,282.0,282.0,282.0,400,0.0,0.0,0.0,37.67258184771625,305.27100036621096,257.04193153381345,296.69000244140625,316.9521222915763,276.4278825912362,-6.30514851890905,-5.24081270262479,-1.0643358162842596,7.582142421177456,-0.06234413965087282,-1.3986013986013957,0
