date,open,high,low,close,volume,dividends,stock splits,rsi_14,sma_50,sma_200,bb_middle,bb_upper,bb_lower,macd,macd_signal,macd_hist,atr_14,momentum_14,roc_10,target
2007-12-26 00:00:00+05:30,75.86780657660815,79.37031173078503,75.86780657660815,78.1236572265625,2390097,0.0,0.0,56.73840763689692,78.5006185913086,71.50065618515015,77.37565994262695,85.0238396814184,69.72748020383551,0.5735741625600639,0.6624508762273272,-0.08887671366726335,5.272838648215378,0.0473538926435626,-3.554410704966271,1
2007-12-27 00:00:00+05:30,76.46144167878319,81.32933382404157,76.46144167878319,80.34981536865234,8317447,0.0,0.0,59.99999461705312,78.33795959472656,71.64802848815918,77.70513229370117,85.26477346912598,70.14549111827635,0.7026030121311493,0.6704813034080916,0.03212170872305764,4.56682575583361,0.0759141010432216,1.6904489038278125,0
2007-12-28 00:00:00+05:30,77.82683861372668,80.14205204855409,77.76746838866819,78.21270751953125,4722191,0.0,0.0,44.430846324606485,78.0357943725586,71.77892719268799,77.99750289916992,85.12769065898846,70.86731513935138,0.6252055813850887,0.6614261590034911,-0.03622057761840236,4.23819983958615,-0.03338220091175059,-5.113418272044468,1
2007-12-31 00:00:00+05:30,78.36110889948493,83.64454753586534,78.36110889948493,82.57598876953125,5590426,0.0,0.0,56.29139598921697,77.83573593139648,71.9246669769287,78.62676658630372,84.95834854797917,72.29518462462826,0.905509738705021,0.7102428749437971,0.19526686376122393,4.270001416004584,0.042728616760768556,-1.5221153974759205,0
2008-01-01 00:00:00+05:30,80.2014083908691,83.25868179331682,80.2014083908691,81.03250885009766,5075806,0.0,0.0,50.055734108472045,77.7235368347168,72.0693678855896,79.03786506652833,84.82353655655618,73.25219357650047,0.991675455411638,0.7665293910373653,0.22514606437427276,4.038904168056001,0.0003663865144143408,-3.2258114482470845,0
2008-01-02 00:00:00+05:30,78.95475184405154,82.45725673731879,78.95475184405154,80.67632293701172,4037079,0.0,0.0,53.32541060123829,77.6718896484375,72.20100860595703,79.34804420471191,84.75605836018678,73.94003004923704,1.0194693719537042,0.8171173872206332,0.20235198473307103,4.0367843158162,0.02103675754998857,4.820673243198681,0
2008-01-03 00:00:00+05:30,79.01412100138604,80.61696681049405,79.01412100138604,80.08268737792969,2492827,0.0,0.0,44.71219703207652,77.63270904541015,72.32567403793335,79.62260551452637,84.55004472416552,74.69516630488722,0.9822718047370387,0.8501482707239144,0.13212353401312427,3.540666724248806,-0.028447844107343356,2.9771109718234934,1
2008-01-04 00:00:00+05:30,80.26077650181621,82.3979017697779,79.84522999994049,81.50743103027344,4521262,0.0,0.0,44.71219703207652,77.5436622619629,72.45538541793823,79.96395149230958,84.36792825324848,75.55997473137067,1.0555891952273555,0.8912364556246026,0.16435273960275287,3.5470273078197416,-0.027964483761757974,5.818891955268057,1
2008-01-07 00:00:00+05:30,80.1420489493708,82.39789958331855,79.34062605622435,81.98234558105469,7416984,0.0,0.0,46.11330443964464,77.42908889770507,72.58672931671143,80.01737937927246,84.49518284811023,75.53957591043468,1.1388870101156812,0.9407665665228184,0.19812044359286274,3.566108996256575,-0.020914558643041148,6.435460664425885,0
2008-01-08 00:00:00+05:30,82.51662976942362,82.90249868258113,79.87491009209562,80.765380859375,6979509,0.0,0.0,61.18887356557368,77.23556076049805,72.71465978622436,80.09603767395019,84.56807490922192,75.62400043867846,1.0940902546934268,0.9714313041569401,0.12265895053648668,3.2099217816074366,0.049363839131935094,3.8153469814930396,0
2008-01-09 00:00:00+05:30,79.84523249041597,82.27917139891012,79.84523249041597,80.765380859375,4890546,0.0,0.0,59.26611181409625,77.20706604003907,72.83220149993896,80.08416519165038,84.54731805066476,75.62101233263601,1.046524816631063,0.9864500066517647,0.06007480997929826,3.171758443672352,0.038549761471860844,3.3814643689188406,1
2008-01-10 00:00:00+05:30,79.84522233011214,83.37740481383408,79.84522233011214,81.77456665039062,11822156,0.0,0.0,64.44048630932718,77.25455764770508,72.9598351097107,80.22218742370606,84.71663302039642,75.7277418270157,1.0778370884679873,1.0047274230150094,0.07310966545297792,3.190839586572374,0.061657069016511024,1.77318550789618,1
2008-01-11 00:00:00+05:30,81.92298177413002,83.9413740242795,81.77457124203798,83.0509033203125,14065173,0.0,0.0,67.0017325202314,77.35725814819335,73.09904479980469,80.25335388183593,84.82025244518385,75.68645531848802,1.1919024820836484,1.0421624348287373,0.14974004725491108,3.1335954389018092,0.0782274026003098,6.185945934134884,1
2008-01-14 00:00:00+05:30,83.11027420727054,87.50324251745687,82.57599478518131,86.6721420288086,11708326,0.0,0.0,71.57293248030408,77.4860791015625,73.26407804489136,80.39434509277343,85.5634720944085,75.22521809113837,1.5565607645732769,1.1450421007776452,0.4115186637956316,3.3074482080637,0.11407863153852271,4.9604652881719336,1
2008-01-15 00:00:00+05:30,86.67213444733187,88.74988924291237,85.54420547937318,87.50323486328125,14398542,0.0,0.0,72.25356538537005,77.66179779052734,73.41619947433472,80.58282699584962,86.48723399478179,74.67841999691744,1.8908211178256806,1.2941979041872522,0.5966232136384284,3.2862466801610077,0.12006065729254711,7.9853457643201065,0
2008-01-16 00:00:00+05:30,83.11027204353849,86.07849014326769,82.93217640367378,84.65374755859375,7552786,0.0,0.0,59.91796635319476,77.79714874267579,73.55867420196533,80.96721229553222,86.88117117522191,75.05325341584253,1.9038486623893789,1.4161280558276776,0.48772060656170124,3.2650442740430856,0.05356492943007485,4.930101517749419,1
2008-01-17 00:00:00+05:30,83.76326987584453,86.04880535853425,83.73359227928843,84.9505615234375,4145944,0.0,0.0,66.96563319327602,77.92953140258788,73.71317022323609,81.3263671875,87.29434587929428,75.35838849570571,1.9160366143012908,1.5161097675224002,0.39992684677889057,3.245963281133205,0.08614781686497275,6.078559929607663,0
2008-01-18 00:00:00+05:30,83.11027744363724,84.71311577232046,79.87490816247794,80.97315216064453,4668632,0.0,0.0,45.88414472877363,78.00492431640625,73.84540460586548,81.52375450134278,87.14377348610152,75.90373551658404,1.586464187407742,1.5301806514994687,0.0562835359082734,3.2205213771778816,-0.019410444037917807,-0.6554971281458544,0
